failed_password_attempt_count,ip_attempt_count,log_type_encoded,predicted_label,true_label
0,67068,2,1,1
0,0,4,0,0
0,33549,2,1,1
0,32838,2,1,1
0,50218,2,1,1
6317,14,1,1,1
0,5190,2,1,1
0,0,4,0,0
0,21733,2,1,1
0,0,4,0,0
0,16275,2,1,1
0,65190,2,1,1
25,22,1,1,1
0,37374,2,1,1
0,43816,2,1,1
0,0,8,1,1
2558,15,1,1,1
0,17357,2,1,1
0,7,5,1,1
0,58101,2,1,1
0,13060,2,1,1
0,12227,2,1,1
0,24501,2,1,1
0,30984,2,1,1
0,59725,2,1,1
0,3230,2,1,1
0,31519,2,1,1
0,22996,2,1,1
0,290,2,1,1
0,27611,2,1,1
0,27956,2,1,1
0,19230,2,1,1
0,28490,2,1,1
0,0,4,0,0
2,6,1,0,0
99,5,1,1,1
0,38879,2,1,1
25,0,1,1,1
0,41288,2,1,1
0,21089,2,1,1
0,37840,2,1,1
0,47654,2,1,1
0,34536,2,1,1
0,817,2,1,1
0,36583,2,1,1
0,19187,2,1,1
0,0,4,0,0
0,49291,2,1,1
0,14964,2,1,1
0,59352,2,1,1
0,3319,2,1,1
0,0,4,0,0
0,19995,2,1,1
0,45683,2,1,1
696,6,1,1,1
0,2731,2,1,1
3383,8,1,1,1
0,45625,2,1,1
0,1466,2,1,1
0,36910,2,1,1
0,1,5,0,0
0,15960,2,1,1
0,18900,2,1,1
0,0,4,0,0
0,57204,2,1,1
0,8667,2,1,1
0,55853,2,1,1
0,39282,2,1,1
0,31978,2,1,1
0,23442,2,1,1
0,52951,2,1,1
0,3889,2,1,1
0,15209,2,1,1
0,21144,2,1,1
0,30161,2,1,1
0,0,4,0,0
0,31480,2,1,1
0,13609,2,1,1
0,55354,2,1,1
0,39970,2,1,1
0,0,4,0,0
5148,38,1,1,1
0,0,4,0,0
0,22325,2,1,1
0,34451,2,1,1
974,8,1,1,1
0,20776,2,1,1
0,0,4,0,0
0,9598,2,1,1
0,44219,2,1,1
0,33442,2,1,1
0,22078,2,1,1
0,9196,2,1,1
0,11750,2,1,1
4762,10,1,1,1
1,1,1,0,0
0,17049,2,1,1
0,6430,2,1,1
0,6150,2,1,1
0,51534,2,1,1
0,0,3,0,0
0,33858,2,1,1
0,38305,2,1,1
0,59149,2,1,1
0,7931,2,1,1
0,3757,2,1,1
0,32527,2,1,1
0,53417,2,1,1
81,0,1,1,1
0,44510,2,1,1
0,14915,2,1,1
0,6735,2,1,1
0,24784,2,1,1
0,0,4,0,0
0,1670,2,1,1
0,37424,2,1,1
0,48392,2,1,1
0,18703,2,1,1
0,0,4,0,0
878,7,1,1,1
3593,16,1,1,1
0,0,4,0,0
0,23572,2,1,1
0,26433,2,1,1
0,31189,2,1,1
0,34464,2,1,1
0,48629,2,1,1
0,10,5,1,1
0,23188,2,1,1
0,40701,2,1,1
0,43050,2,1,1
0,25385,2,1,1
0,0,4,0,0
0,12187,2,1,1
0,43484,2,1,1
0,22115,2,1,1
0,38729,2,1,1
0,45640,2,1,1
0,511,2,1,1
0,24899,2,1,1
0,2010,2,1,1
0,42976,2,1,1
0,46146,2,1,1
0,8773,2,1,1
0,16050,2,1,1
0,6426,2,1,1
2201,6,1,1,1
0,0,4,0,0
0,14424,2,1,1
0,43396,2,1,1
0,41459,2,1,1
0,35772,2,1,1
0,46071,2,1,1
0,3767,2,1,1
0,0,4,0,0
0,0,4,0,0
0,48415,2,1,1
0,23780,2,1,1
0,49970,2,1,1
0,35455,2,1,1
0,5098,2,1,1
0,27345,2,1,1
0,39031,2,1,1
0,55827,2,1,1
0,63301,2,1,1
0,41538,2,1,1
0,45184,2,1,1
0,36923,2,1,1
0,43811,2,1,1
0,43506,2,1,1
0,0,4,0,0
0,5790,2,1,1
0,37115,2,1,1
0,46459,2,1,1
0,15739,2,1,1
0,16736,2,1,1
0,21076,2,1,1
7,31,1,1,1
5953,7,1,1,1
0,10866,2,1,1
0,27568,2,1,1
0,50691,2,1,1
0,0,4,0,0
0,50389,2,1,1
0,4038,2,1,1
0,45920,2,1,1
0,12879,2,1,1
0,51890,2,1,1
0,35568,2,1,1
0,8194,2,1,1
0,33103,2,1,1
0,1976,2,1,1
0,27056,2,1,1
0,0,4,0,0
0,49473,2,1,1
0,45901,2,1,1
0,31159,2,1,1
0,8225,2,1,1
1,1,1,0,0
0,37303,2,1,1
0,10826,2,1,1
0,35924,2,1,1
0,0,4,0,0
0,0,4,0,0
0,39958,2,1,1
0,37269,2,1,1
0,26860,2,1,1
0,35649,2,1,1
0,0,4,0,0
0,11890,2,1,1
0,1680,2,1,1
0,14645,2,1,1
0,5674,2,1,1
0,45368,2,1,1
0,26137,2,1,1
0,15012,2,1,1
0,50387,2,1,1
0,0,4,0,0
0,45888,2,1,1
0,61453,2,1,1
0,11228,2,1,1
0,25768,2,1,1
0,0,4,0,0
0,58315,2,1,1
0,20367,2,1,1
0,0,4,0,0
0,9176,2,1,1
5027,10,1,1,1
0,21347,2,1,1
0,0,4,0,0
4916,10,1,1,1
0,5877,2,1,1
0,48191,2,1,1
0,35674,2,1,1
0,56797,2,1,1
0,48235,2,1,1
5107,38,1,1,1
0,41460,2,1,1
0,5507,2,1,1
0,39679,2,1,1
0,0,4,0,0
0,3951,2,1,1
5274,38,1,1,1
0,30511,2,1,1
0,33590,2,1,1
0,58730,2,1,1
4281,36,1,1,1
0,57282,2,1,1
0,38768,2,1,1
0,28971,2,1,1
0,0,4,0,0
0,42322,2,1,1
0,49625,2,1,1
0,3468,2,1,1
0,23021,2,1,1
0,2034,2,1,1
0,53744,2,1,1
0,3146,2,1,1
0,53127,2,1,1
0,16567,2,1,1
0,59278,2,1,1
0,21895,2,1,1
0,54462,2,1,1
0,54142,2,1,1
0,13865,2,1,1
0,58902,2,1,1
0,49187,2,1,1
0,38366,2,1,1
4446,36,1,1,1
0,3,5,0,0
0,42465,2,1,1
2010,32,1,1,1
0,1056,2,1,1
0,54779,2,1,1
15,15,1,1,1
0,18044,2,1,1
0,29061,2,1,1
0,11585,2,1,1
0,0,4,0,0
98,6,1,1,1
0,26746,2,1,1
0,2024,2,1,1
0,41053,2,1,1
0,23784,2,1,1
0,9669,2,1,1
0,30513,2,1,1
0,29864,2,1,1
0,18101,2,1,1
0,18709,2,1,1
0,26277,2,1,1
0,1162,2,1,1
0,32223,2,1,1
0,35152,2,1,1
6469,15,1,1,1
0,13119,2,1,1
0,49217,2,1,1
0,49651,2,1,1
0,31056,2,1,1
54,6,1,1,1
0,17280,2,1,1
0,49548,2,1,1
0,13010,2,1,1
0,0,3,0,0
0,55345,2,1,1
0,46596,2,1,1
0,21295,2,1,1
0,24876,2,1,1
0,0,3,0,0
0,10579,2,1,1
0,16982,2,1,1
0,10032,2,1,1
0,58,2,1,1
0,26685,2,1,1
0,37583,2,1,1
0,5729,2,1,1
0,64279,2,1,1
0,40598,2,1,1
0,39016,2,1,1
0,46671,2,1,1
0,28834,2,1,1
0,468,2,1,1
0,19558,2,1,1
0,49916,2,1,1
0,20595,2,1,1
0,12071,2,1,1
0,24531,2,1,1
0,18422,2,1,1
0,46604,2,1,1
0,18220,2,1,1
0,17809,2,1,1
0,2186,2,1,1
0,53561,2,1,1
0,0,3,0,0
1,1,1,0,0
0,294,2,1,1
0,13899,2,1,1
0,61286,2,1,1
0,5599,2,1,1
0,44938,2,1,1
0,34753,2,1,1
0,17,5,1,1
0,25072,2,1,1
5774,11,1,1,1
0,14663,2,1,1
0,23709,2,1,1
0,17162,2,1,1
0,25979,2,1,1
0,35616,2,1,1
0,48189,2,1,1
0,3469,2,1,1
5858,11,1,1,1
0,302,2,1,1
0,2871,2,1,1
0,46899,2,1,1
0,24285,2,1,1
0,2999,2,1,1
0,0,4,0,0
0,21382,2,1,1
0,16811,2,1,1
0,22647,2,1,1
3107,10,1,1,1
0,39366,2,1,1
0,46317,2,1,1
0,65983,2,1,1
0,32788,2,1,1
0,28286,2,1,1
0,0,4,0,0
0,31407,2,1,1
0,58969,2,1,1
0,60260,2,1,1
0,2455,2,1,1
0,15764,2,1,1
0,33524,2,1,1
0,19066,2,1,1
0,57874,2,1,1
0,2169,2,1,1
3805,17,1,1,1
0,44078,2,1,1
0,0,4,0,0
0,42137,2,1,1
0,36840,2,1,1
2,1,1,0,0
0,44562,2,1,1
0,13733,2,1,1
0,53488,2,1,1
0,2222,2,1,1
0,46154,2,1,1
0,16161,2,1,1
0,61590,2,1,1
0,35569,2,1,1
0,21392,2,1,1
0,0,8,1,1
0,34746,2,1,1
0,0,4,0,0
0,55645,2,1,1
0,8412,2,1,1
0,352,2,1,1
0,7564,2,1,1
0,47201,2,1,1
0,7578,2,1,1
0,27310,2,1,1
0,4870,2,1,1
6448,15,1,1,1
0,0,3,0,0
0,43903,2,1,1
0,39114,2,1,1
0,17665,2,1,1
0,37807,2,1,1
0,20090,2,1,1
0,51292,2,1,1
0,64609,2,1,1
0,46793,2,1,1
0,55672,2,1,1
2165,6,1,1,1
0,35012,2,1,1
0,48578,2,1,1
0,16916,2,1,1
0,43911,2,1,1
0,34472,2,1,1
0,7897,2,1,1
0,34703,2,1,1
0,20261,2,1,1
0,66102,2,1,1
0,18618,2,1,1
0,22564,2,1,1
0,2978,2,1,1
0,37289,2,1,1
3756,17,1,1,1
0,34897,2,1,1
0,56664,2,1,1
0,12732,2,1,1
0,23071,2,1,1
0,17943,2,1,1
0,17841,2,1,1
0,18021,2,1,1
0,28575,2,1,1
0,657,2,1,1
0,2453,2,1,1
6489,15,1,1,1
5540,13,1,1,1
0,27211,2,1,1
6,3,1,1,1
0,8385,2,1,1
0,59791,2,1,1
0,28116,2,1,1
0,28383,2,1,1
0,0,4,0,0
0,50238,2,1,1
0,0,4,0,0
0,4135,2,1,1
0,2157,2,1,1
0,1059,2,1,1
0,6370,2,1,1
0,23985,2,1,1
0,50337,2,1,1
0,52679,2,1,1
0,13561,2,1,1
0,55437,2,1,1
0,42916,2,1,1
0,12412,2,1,1
0,3149,2,1,1
0,52895,2,1,1
0,35023,2,1,1
0,4067,2,1,1
0,35669,2,1,1
0,0,4,0,0
0,52966,2,1,1
0,34954,2,1,1
0,46818,2,1,1
0,47190,2,1,1
0,14221,2,1,1
0,12378,2,1,1
0,0,3,0,0
0,15625,2,1,1
0,14459,2,1,1
2086,2,1,1,1
0,39180,2,1,1
4235,9,1,1,1
0,5655,2,1,1
0,6744,2,1,1
0,0,4,0,0
0,28037,2,1,1
0,49979,2,1,1
0,746,2,1,1
0,24009,2,1,1
0,17183,2,1,1
0,36825,2,1,1
0,0,4,0,0
0,40793,2,1,1
0,47566,2,1,1
0,15077,2,1,1
634,5,1,1,1
0,50039,2,1,1
387,6,1,1,1
0,1684,2,1,1
0,24760,2,1,1
0,1973,2,1,1
0,19954,2,1,1
0,14347,2,1,1
0,30450,2,1,1
0,5202,2,1,1
0,63457,2,1,1
0,65607,2,1,1
0,22806,2,1,1
0,16090,2,1,1
0,66006,2,1,1
0,55500,2,1,1
0,46019,2,1,1
0,2667,2,1,1
0,2,5,0,0
0,50322,2,1,1
0,44690,2,1,1
0,14219,2,1,1
0,14818,2,1,1
0,34398,2,1,1
0,35281,2,1,1
0,24049,2,1,1
0,49880,2,1,1
0,49229,2,1,1
0,22131,2,1,1
0,16992,2,1,1
0,43470,2,1,1
0,3110,2,1,1
0,0,4,0,0
0,4022,2,1,1
0,37139,2,1,1
0,32088,2,1,1
1139,9,1,1,1
0,63500,2,1,1
0,22997,2,1,1
0,39414,2,1,1
0,62829,2,1,1
0,24463,2,1,1
0,7857,2,1,1
9,17,1,1,1
0,0,4,0,0
0,2415,2,1,1
2037,2,1,1,1
0,14805,2,1,1
0,17824,2,1,1
0,15025,2,1,1
10,55,1,1,1
0,30717,2,1,1
0,29867,2,1,1
0,0,4,0,0
0,14106,2,1,1
0,42914,2,1,1
0,55282,2,1,1
0,22081,2,1,1
0,61878,2,1,1
0,449,2,1,1
0,45615,2,1,1
0,8644,2,1,1
2854,33,1,1,1
0,42091,2,1,1
0,32557,2,1,1
0,19614,2,1,1
0,6608,2,1,1
0,0,4,0,0
0,67151,2,1,1
0,36425,2,1,1
32,15,1,1,1
0,1878,2,1,1
0,35505,2,1,1
0,0,4,0,0
0,34643,2,1,1
0,2383,2,1,1
0,31652,2,1,1
0,10514,2,1,1
0,9596,2,1,1
0,50113,2,1,1
0,53262,2,1,1
0,36728,2,1,1
0,7250,2,1,1
0,48397,2,1,1
0,16395,2,1,1
0,33110,2,1,1
0,40868,2,1,1
0,12582,2,1,1
0,0,4,0,0
0,12413,2,1,1
0,41819,2,1,1
0,40587,2,1,1
0,52237,2,1,1
0,0,4,0,0
0,30413,2,1,1
0,23523,2,1,1
0,19854,2,1,1
0,33088,2,1,1
362,1,1,1,1
0,0,4,0,0
0,13737,2,1,1
0,53890,2,1,1
0,10256,2,1,1
2,44,1,0,0
0,2787,2,1,1
0,27892,2,1,1
0,15405,2,1,1
0,53971,2,1,1
0,8477,2,1,1
0,0,4,0,0
0,4976,2,1,1
0,6445,2,1,1
0,48916,2,1,1
0,448,2,1,1
0,0,4,0,0
0,25494,2,1,1
0,2631,2,1,1
0,58074,2,1,1
0,29515,2,1,1
0,37582,2,1,1
0,50190,2,1,1
0,24297,2,1,1
0,1602,2,1,1
0,41780,2,1,1
5909,27,1,1,1
0,46144,2,1,1
0,1,5,0,0
0,0,4,0,0
0,27062,2,1,1
0,4325,2,1,1
0,49669,2,1,1
0,54057,2,1,1
0,26265,2,1,1
0,41015,2,1,1
0,29617,2,1,1
0,65199,2,1,1
0,40760,2,1,1
0,38308,2,1,1
0,48075,2,1,1
0,22599,2,1,1
0,5615,2,1,1
0,17815,2,1,1
0,164,2,1,1
6368,15,1,1,1
0,57668,2,1,1
0,0,4,0,0
0,13694,2,1,1
0,26052,2,1,1
0,30733,2,1,1
0,34882,2,1,1
0,20345,2,1,1
0,25590,2,1,1
0,46181,2,1,1
0,0,3,0,0
0,33959,2,1,1
0,59621,2,1,1
0,20973,2,1,1
0,57780,2,1,1
0,5465,2,1,1
0,38573,2,1,1
0,20778,2,1,1
0,53050,2,1,1
0,10068,2,1,1
0,51430,2,1,1
0,23517,2,1,1
0,33824,2,1,1
0,58249,2,1,1
0,23580,2,1,1
0,9098,2,1,1
0,28128,2,1,1
0,28149,2,1,1
0,54043,2,1,1
0,54899,2,1,1
0,56430,2,1,1
0,222,2,1,1
0,2543,2,1,1
0,22191,2,1,1
0,5648,2,1,1
0,28843,2,1,1
0,21664,2,1,1
0,19208,2,1,1
0,8948,2,1,1
0,31731,2,1,1
0,54605,2,1,1
0,37232,2,1,1
0,63682,2,1,1
0,37401,2,1,1
0,9521,2,1,1
0,0,4,0,0
0,33069,2,1,1
0,49776,2,1,1
0,50729,2,1,1
0,15698,2,1,1
0,38880,2,1,1
0,44918,2,1,1
0,38091,2,1,1
0,36150,2,1,1
0,56260,2,1,1
0,31025,2,1,1
0,4791,2,1,1
0,346,2,1,1
0,48196,2,1,1
0,24186,2,1,1
0,26541,2,1,1
3852,17,1,1,1
59,1,1,1,1
0,27058,2,1,1
0,62067,2,1,1
0,31401,2,1,1
761,7,1,1,1
0,49454,2,1,1
0,16156,2,1,1
0,40097,2,1,1
0,37565,2,1,1
504,0,1,1,1
0,9888,2,1,1
0,15240,2,1,1
0,9396,2,1,1
0,11858,2,1,1
2,35,1,0,0
0,47045,2,1,1
0,57705,2,1,1
1107,9,1,1,1
0,29043,2,1,1
0,1366,2,1,1
859,7,1,1,1
0,33200,2,1,1
0,0,4,0,0
0,6749,2,1,1
0,20587,2,1,1
0,44132,2,1,1
0,35697,2,1,1
0,8115,2,1,1
0,56109,2,1,1
0,54484,2,1,1
0,50261,2,1,1
0,34367,2,1,1
0,14415,2,1,1
0,23948,2,1,1
0,15268,2,1,1
0,17926,2,1,1
0,44302,2,1,1
0,66382,2,1,1
3235,35,1,1,1
0,21210,2,1,1
0,15895,2,1,1
0,47519,2,1,1
0,52937,2,1,1
0,39139,2,1,1
0,16302,2,1,1
0,18593,2,1,1
0,48279,2,1,1
0,57685,2,1,1
0,61232,2,1,1
0,18850,2,1,1
0,19948,2,1,1
0,0,4,0,0
2658,15,1,1,1
0,23813,2,1,1
0,36935,2,1,1
0,58710,2,1,1
0,32048,2,1,1
0,35268,2,1,1
0,17634,2,1,1
3597,16,1,1,1
0,48956,2,1,1
0,2975,2,1,1
377,6,1,1,1
0,8570,2,1,1
0,2223,2,1,1
0,44672,2,1,1
0,26549,2,1,1
0,27249,2,1,1
0,21421,2,1,1
0,1508,2,1,1
0,12806,2,1,1
0,6262,2,1,1
0,65860,2,1,1
0,54527,2,1,1
0,46913,2,1,1
0,10314,2,1,1
0,18059,2,1,1
0,13870,2,1,1
0,2355,2,1,1
0,26107,2,1,1
0,24795,2,1,1
0,59461,2,1,1
73,15,1,1,1
0,50742,2,1,1
0,21843,2,1,1
0,42173,2,1,1
0,36581,2,1,1
0,49847,2,1,1
0,9385,2,1,1
0,22585,2,1,1
0,51489,2,1,1
0,60843,2,1,1
0,55049,2,1,1
0,0,4,0,0
0,38690,2,1,1
0,38031,2,1,1
4138,9,1,1,1
0,8649,2,1,1
0,30892,2,1,1
0,38096,2,1,1
0,3093,2,1,1
0,49217,2,1,1
0,37079,2,1,1
0,62347,2,1,1
0,35164,2,1,1
0,61073,2,1,1
0,34322,2,1,1
0,10463,2,1,1
0,0,4,0,0
0,22339,2,1,1
0,9334,2,1,1
0,32164,2,1,1
0,15946,2,1,1
0,16551,2,1,1
0,9889,2,1,1
0,16088,2,1,1
0,5078,2,1,1
0,13887,2,1,1
0,26568,2,1,1
0,26735,2,1,1
0,10732,2,1,1
0,35221,2,1,1
0,49080,2,1,1
0,2807,2,1,1
0,7473,2,1,1
0,15506,2,1,1
0,0,4,0,0
0,45474,2,1,1
0,30387,2,1,1
0,45432,2,1,1
0,26924,2,1,1
0,39220,2,1,1
0,64807,2,1,1
0,4819,2,1,1
0,43462,2,1,1
0,50403,2,1,1
0,30238,2,1,1
0,49439,2,1,1
0,6890,2,1,1
0,49458,2,1,1
0,20721,2,1,1
0,66794,2,1,1
0,47116,2,1,1
0,41351,2,1,1
0,46344,2,1,1
0,53930,2,1,1
0,44177,2,1,1
0,1211,2,1,1
0,9609,2,1,1
0,0,4,0,0
0,0,3,0,0
0,16645,2,1,1
0,4122,2,1,1
0,66914,2,1,1
0,66,2,1,1
0,3827,2,1,1
0,36740,2,1,1
0,32758,2,1,1
5116,38,1,1,1
0,42752,2,1,1
1242,7,1,1,1
0,33644,2,1,1
105,33,1,1,1
0,22887,2,1,1
0,20543,2,1,1
0,54252,2,1,1
4274,19,1,1,1
0,25565,2,1,1
1408,10,1,1,1
0,25302,2,1,1
0,17845,2,1,1
0,24885,2,1,1
2758,33,1,1,1
0,1707,2,1,1
0,50764,2,1,1
0,3091,2,1,1
0,23594,2,1,1
0,8604,2,1,1
0,36148,2,1,1
0,65344,2,1,1
0,10659,2,1,1
0,16694,2,1,1
0,3503,2,1,1
0,21582,2,1,1
0,48408,2,1,1
0,9558,2,1,1
0,2445,2,1,1
0,37509,2,1,1
0,15229,2,1,1
0,12712,2,1,1
0,5031,2,1,1
0,54013,2,1,1
0,27268,2,1,1
0,17875,2,1,1
0,26224,2,1,1
0,10208,2,1,1
0,32389,2,1,1
0,13032,2,1,1
0,44894,2,1,1
0,14297,2,1,1
0,62379,2,1,1
0,11570,2,1,1
0,41931,2,1,1
0,10519,2,1,1
0,0,4,0,0
0,23631,2,1,1
0,56729,2,1,1
0,54330,2,1,1
0,42922,2,1,1
0,65408,2,1,1
0,36368,2,1,1
1,5,1,0,0
0,0,4,0,0
0,8488,2,1,1
0,37899,2,1,1
0,50007,2,1,1
0,36102,2,1,1
0,64110,2,1,1
0,327,2,1,1
0,22916,2,1,1
0,17255,2,1,1
0,30396,2,1,1
0,42278,2,1,1
5609,13,1,1,1
0,60049,2,1,1
0,0,3,0,0
0,63551,2,1,1
0,32900,2,1,1
0,25370,2,1,1
0,21656,2,1,1
0,32584,2,1,1
0,49109,2,1,1
0,40162,2,1,1
0,0,4,0,0
0,0,4,0,0
0,43184,2,1,1
0,0,3,0,0
0,1487,2,1,1
0,18151,2,1,1
0,12306,2,1,1
0,25247,2,1,1
0,15600,2,1,1
0,45201,2,1,1
0,65311,2,1,1
0,1647,2,1,1
0,39387,2,1,1
0,35480,2,1,1
0,20039,2,1,1
0,0,3,0,0
0,3079,2,1,1
0,44342,2,1,1
0,0,4,0,0
0,41914,2,1,1
0,41562,2,1,1
0,17210,2,1,1
1423,1,1,1,1
0,42883,2,1,1
0,30083,2,1,1
0,0,4,0,0
0,26904,2,1,1
0,19925,2,1,1
0,18970,2,1,1
0,23485,2,1,1
0,41129,2,1,1
0,1633,2,1,1
0,34525,2,1,1
0,36811,2,1,1
0,6627,2,1,1
0,39489,2,1,1
0,16273,2,1,1
0,17557,2,1,1
0,9212,2,1,1
0,22820,2,1,1
0,45985,2,1,1
0,2412,2,1,1
0,41397,2,1,1
4003,18,1,1,1
0,54177,2,1,1
0,1238,2,1,1
0,47112,2,1,1
0,1783,2,1,1
0,24432,2,1,1
0,35716,2,1,1
0,43767,2,1,1
0,0,4,0,0
0,44528,2,1,1
0,45553,2,1,1
0,37553,2,1,1
0,57274,2,1,1
0,0,4,0,0
0,17,5,1,1
0,37445,2,1,1
0,17288,2,1,1
0,35267,2,1,1
0,3147,2,1,1
0,17012,2,1,1
0,3321,2,1,1
0,0,4,0,0
0,27178,2,1,1
43,7,1,1,1
0,46566,2,1,1
0,621,2,1,1
0,22856,2,1,1
0,6260,2,1,1
0,47048,2,1,1
0,33379,2,1,1
0,37595,2,1,1
0,16917,2,1,1
0,44520,2,1,1
0,14883,2,1,1
0,57929,2,1,1
0,48342,2,1,1
0,53462,2,1,1
0,50316,2,1,1
0,15050,2,1,1
0,45032,2,1,1
0,40032,2,1,1
0,27944,2,1,1
0,38260,2,1,1
0,0,4,0,0
0,4674,2,1,1
0,47717,2,1,1
0,14654,2,1,1
0,33840,2,1,1
0,14668,2,1,1
0,47601,2,1,1
0,48037,2,1,1
0,31720,2,1,1
0,15699,2,1,1
0,26139,2,1,1
0,0,4,0,0
0,48087,2,1,1
0,61147,2,1,1
0,0,4,0,0
0,0,4,0,0
0,24435,2,1,1
0,51641,2,1,1
0,62851,2,1,1
5345,12,1,1,1
0,34364,2,1,1
0,45392,2,1,1
0,45869,2,1,1
0,0,3,0,0
0,44091,2,1,1
0,49367,2,1,1
0,20680,2,1,1
0,0,4,0,0
0,42088,2,1,1
0,58486,2,1,1
0,5354,2,1,1
0,47410,2,1,1
0,22073,2,1,1
0,26383,2,1,1
0,29153,2,1,1
0,8227,2,1,1
0,50861,2,1,1
2150,6,1,1,1
0,0,4,0,0
0,1033,2,1,1
0,35367,2,1,1
0,49791,2,1,1
0,47193,2,1,1
0,33198,2,1,1
0,22175,2,1,1
0,17270,2,1,1
0,0,6,1,1
5010,10,1,1,1
0,8333,2,1,1
0,12497,2,1,1
0,2346,2,1,1
0,43752,2,1,1
0,36852,2,1,1
0,10807,2,1,1
14,15,1,1,1
0,11617,2,1,1
0,14791,2,1,1
0,36614,2,1,1
0,62523,2,1,1
0,12602,2,1,1
0,42298,2,1,1
0,30720,2,1,1
0,34500,2,1,1
0,0,4,0,0
1850,24,1,1,1
0,0,4,0,0
73,1,1,1,1
0,13050,2,1,1
0,16859,2,1,1
0,37198,2,1,1
0,58024,2,1,1
0,8420,2,1,1
0,0,4,0,0
0,47810,2,1,1
0,16545,2,1,1
0,23120,2,1,1
0,32484,2,1,1
0,11028,2,1,1
0,18458,2,1,1
0,50818,2,1,1
0,7655,2,1,1
0,48,2,1,1
0,3504,2,1,1
0,60595,2,1,1
0,0,4,0,0
0,2,5,0,0
0,44351,2,1,1
0,0,4,0,0
0,15,5,1,1
0,11800,2,1,1
0,4238,2,1,1
0,21178,2,1,1
0,6029,2,1,1
0,267,2,1,1
0,63081,2,1,1
3792,17,1,1,1
0,1178,2,1,1
0,31383,2,1,1
0,12244,2,1,1
0,19961,2,1,1
0,34969,2,1,1
0,43009,2,1,1
0,20619,2,1,1
0,60394,2,1,1
0,43658,2,1,1
0,44098,2,1,1
0,20958,2,1,1
0,22377,2,1,1
0,9561,2,1,1
0,17213,2,1,1
0,9255,2,1,1
0,48730,2,1,1
0,4384,2,1,1
0,9189,2,1,1
0,8603,2,1,1
0,35787,2,1,1
0,51735,2,1,1
0,2538,2,1,1
0,46504,2,1,1
0,36814,2,1,1
0,0,3,0,0
0,63542,2,1,1
0,4453,2,1,1
0,11783,2,1,1
0,0,4,0,0
0,0,4,0,0
0,687,2,1,1
0,0,4,0,0
4047,18,1,1,1
0,45060,2,1,1
0,16069,2,1,1
0,5832,2,1,1
0,21896,2,1,1
0,44967,2,1,1
5,0,1,1,1
0,12677,2,1,1
0,65091,2,1,1
0,1824,2,1,1
0,47627,2,1,1
0,57453,2,1,1
0,0,4,0,0
0,5556,2,1,1
0,16662,2,1,1
0,10684,2,1,1
0,7793,2,1,1
0,44499,2,1,1
0,63352,2,1,1
0,52269,2,1,1
0,38778,2,1,1
0,60083,2,1,1
0,22139,2,1,1
0,32461,2,1,1
0,10839,2,1,1
0,4734,2,1,1
0,21074,2,1,1
0,14304,2,1,1
8,0,1,1,1
0,579,2,1,1
0,1898,2,1,1
0,0,4,0,0
0,42642,2,1,1
0,8352,2,1,1
4536,37,1,1,1
0,0,4,0,0
0,31363,2,1,1
0,19319,2,1,1
0,0,4,0,0
0,0,4,0,0
0,31998,2,1,1
0,45044,2,1,1
0,0,4,0,0
0,58846,2,1,1
0,6237,2,1,1
0,33983,2,1,1
0,10708,2,1,1
0,66506,2,1,1
0,16262,2,1,1
0,18791,2,1,1
0,19043,2,1,1
61,6,1,1,1
0,35787,2,1,1
0,6687,2,1,1
0,37947,2,1,1
0,28134,2,1,1
0,9540,2,1,1
0,3218,2,1,1
0,43253,2,1,1
0,10085,2,1,1
0,19459,2,1,1
0,46346,2,1,1
0,40866,2,1,1
0,44436,2,1,1
1,1,1,0,0
0,36793,2,1,1
0,44648,2,1,1
5127,38,1,1,1
0,62087,2,1,1
0,24046,2,1,1
0,56624,2,1,1
0,32199,2,1,1
0,0,4,0,0
0,6305,2,1,1
0,1991,2,1,1
0,8286,2,1,1
0,0,4,0,0
0,36076,2,1,1
0,25719,2,1,1
3258,35,1,1,1
0,18361,2,1,1
0,38210,2,1,1
0,4862,2,1,1
0,5697,2,1,1
0,39901,2,1,1
0,21334,2,1,1
0,14585,2,1,1
0,32453,2,1,1
0,45795,2,1,1
0,24924,2,1,1
0,25194,2,1,1
0,8895,2,1,1
0,2,2,0,0
0,29456,2,1,1
0,7616,2,1,1
0,8952,2,1,1
0,10786,2,1,1
0,17775,2,1,1
0,66884,2,1,1
237,1,1,1,1
0,47028,2,1,1
965,8,1,1,1
0,34227,2,1,1
3883,17,1,1,1
0,28179,2,1,1
0,20236,2,1,1
4876,10,1,1,1
0,53719,2,1,1
0,15711,2,1,1
0,35514,2,1,1
0,8,5,1,1
0,32039,2,1,1
0,21123,2,1,1
0,35835,2,1,1
0,39971,2,1,1
0,38827,2,1,1
0,37471,2,1,1
0,324,2,1,1
0,10064,2,1,1
0,9406,2,1,1
1397,23,1,1,1
0,0,4,0,0
0,3639,2,1,1
0,21696,2,1,1
0,34281,2,1,1
0,29924,2,1,1
0,10143,2,1,1
0,53660,2,1,1
1114,9,1,1,1
0,0,4,0,0
0,41594,2,1,1
0,2927,2,1,1
0,0,4,0,0
0,29972,2,1,1
0,47422,2,1,1
0,0,3,0,0
2018,32,1,1,1
0,6574,2,1,1
0,25539,2,1,1
0,38448,2,1,1
0,0,4,0,0
0,35907,2,1,1
0,24115,2,1,1
